Poludnie,W16W14W16,0.0509942694032161
Poludnie,W16W14W22,0.0510673139147969
Poludnie,W16W14W17,0.0512884178644536
Poludnie,W16W14W14,0.0520732413646066
Poludnie,W16W14W12,0.0525345418852493
Poludnie,W16W14W10,0.0525346958436857
Poludnie,W16W14W15,0.0525639805440501
Poludnie,W16W14W20,0.053410858573792
Poludnie,W16W14W11,0.0558132649495503
Poludnie,W16W14W13,0.0558136357426461
Poludnie,W16W14W35,0.0560018881922169
Poludnie,W16W10W16,0.0571022965116757
Poludnie,W16W10W22,0.0571753410232565
Poludnie,W16W10W17,0.0573964449729132
Poludnie,W16W10W14,0.0581812684730662
Poludnie,W16W10W12,0.0586425689937089
Poludnie,W16W10W10,0.0586427229521453
Poludnie,W16W10W15,0.0586720076525097
Poludnie,W16W10W20,0.0595188856822517
Poludnie,W16W14W26,0.0597942220913976
Poludnie,W16W14W23,0.0605923750102899
Poludnie,W16W10W11,0.0619212920580099
Poludnie,W16W10W13,0.0619216628511057
Poludnie,W16W10W35,0.0621099153006766
Poludnie,W15W14W16,0.0626557376055057
Poludnie,W15W14W22,0.0627287821170864
Poludnie,W15W14W17,0.0629498860667431
Poludnie,W15W14W14,0.0637347095668961
Poludnie,W15W14W12,0.0641960100875389
Poludnie,W15W14W10,0.0641961640459752
Poludnie,W15W14W15,0.0642254487463396
Poludnie,W15W14W20,0.0650723267760816
Poludnie,W16W10W26,0.0659022491998572
Poludnie,W15W11W16,0.0666817296650424
Poludnie,W16W10W23,0.0667004021187495
Poludnie,W15W11W22,0.0667547741766232
Poludnie,W15W11W17,0.0669758781262799
Poludnie,W15W14W11,0.0674747331518398
Poludnie,W15W14W13,0.0674751039449356
Poludnie,W15W14W35,0.0676633563945065
Poludnie,W15W11W14,0.0677607016264329
Poludnie,W11W13W16,0.0680548630545747
Poludnie,W11W13W22,0.0681279075661555
Poludnie,W11W14W16,0.06812883852312
Poludnie,W11W14W22,0.0682018830347008
Poludnie,W15W11W12,0.0682220021470756
Poludnie,W15W11W10,0.068222156105512
Poludnie,W15W11W15,0.0682514408058764
Poludnie,W11W13W17,0.0683490115158122
Poludnie,W11W14W17,0.0684229869843575
Poludnie,W15W12W16,0.0686183351588008
Poludnie,W15W12W22,0.0686913796703816
Poludnie,W15W12W17,0.0689124836200383
Poludnie,W16W16W16,0.0689849081388454
Poludnie,W16W16W22,0.0690579526504262
Poludnie,W15W11W20,0.0690983188356183
Poludnie,W11W13W14,0.0691338350159652
Poludnie,W11W14W14,0.0692078104845105
Poludnie,W16W16W17,0.0692790566000829
Poludnie,W16W20W16,0.0695148420798929
Poludnie,W16W20W22,0.0695878865914737
Poludnie,W11W13W12,0.0695951355366079
Poludnie,W11W13W10,0.0695952894950442
Poludnie,W11W13W15,0.0696245741954086
Poludnie,W11W14W12,0.0696691110051532
Poludnie,W11W14W10,0.0696692649635896
Poludnie,W15W12W14,0.0696973071201913
Poludnie,W11W14W15,0.069698549663954
Poludnie,W16W20W17,0.0698089905411304
Poludnie,W16W16W14,0.0700638801002359
